roll_id,batch,kind,gsm,width,length,diameter,bin_location,goods_receive_date,weight
KWD030125J04980,LOCAL,LA,150,175,5714,125,I32,04/11/2025,1500
KWD030125J04981,LOCAL,LA,150,175,5714,125,I16,17/10/2025,1500
KWD030125J05034,LOCAL,LA,150,175,5699,125,I16,03/11/2025,1496
KWD030125J05069,LOCAL,LA,150,175,5714,125,I16,03/11/2025,1500
KWD030125J05175,LOCAL,LA,150,170,5702,125,I17,03/11/2025,1454
KWD030125J05203,LOCAL,LA,150,170,5702,125,I32,04/11/2025,1454
KWD030125J05253,OLD,LA,150,170,1945,73.05,K34,26/11/2025,496
KWD030125J05260,LOCAL,LA,150,170,5702,125,I32,04/11/2025,1454
KWD030125J05262,LOCAL,LA,150,165,4394,110.18,I34,04/11/2025,1087.5
KWD030125J05263,LOCAL,LA,150,170,5659,125,I32,04/11/2025,1443
KWD030125J05264,LOCAL,LA,150,170,5702,125,I32,04/11/2025,1454
KWD030125J05283,LOCAL,LA,150,170,5702,125,I32,04/11/2025,1454
KWD030125J05285,LOCAL,LA,150,170,5573,123.57,I32,04/11/2025,1421
KWD030125J05294,LOCAL,LA,150,170,5604,125,I32,04/11/2025,1429
KWD030125J05423,LOCAL,LA,150,170,5714,125,I32,04/11/2025,1457
KWD030125J05463,LOCAL,LA,150,170,5702,125,I32,04/11/2025,1454
KWD030125J05536,LOCAL,LA,200,170,4300,200,K20,23/09/2025,1462
KWD030125J05585,OLD,LA,200,165,1972,85,K21,02/12/2025,650.62
KWD030125J05820,OLD,LA,200,195,1631,84.17,K28,20/11/2025,636
KWD030125J05846,OLD,LA,200,195,1210,106.13,K28,22/10/2025,472
KWD030125J06245,LOCAL,LA,200,205,4300,134.51,O06,30/09/2025,1763
KWD030125J06252,LOCAL,LA,200,205,4302,200,S08,24/09/2025,1764
KWD030125J06273,LOCAL,LA,200,205,4300,204.82,O06,30/09/2025,1763
KWD030125J06308,LOCAL,LA,200,205,4100,200,S08,24/09/2025,1681
KWD030125J06314,LOCAL,LA,200,165,4300,200,K21,29/10/2025,1419
KWD030125J06447,LOCAL,LA,200,165,4300,200,I45,23/09/2025,1419
KWD030125J06459,LOCAL,LA,200,165,4303,200,K21,24/09/2025,1420
KWD030125J06501,OLD,LA,200,205,1337,74.39,K30,26/10/2025,548
KWD030125J06522,LOCAL,LA,200,205,4300,134.51,L01,29/09/2025,1763
KWD030125J06524,OLD,LA,200,205,2637,156.62,K30,03/12/2025,1081
KWD030125J06540,LOCAL,LA,200,165,4300,200,K21,24/09/2025,1419
KWD030125J06544,LOCAL,LA,200,165,4300,200,K22,24/09/2025,1419
KWD030125J06562,OLD,LA,200,225,3782,113.08,K34,09/10/2025,1702
KWD030125J06700,LOCAL,LA,200,165,4300,200,K21,24/09/2025,1419
KWD030125J06728,LOCAL,LA,200,170,4300,200,K20,23/09/2025,1462
KWD030125J06742,LOCAL,LA,200,165,4300,125,K20,11/11/2025,1419
KWD030125J06746,LOCAL,LA,200,165,4300,200,I45,23/09/2025,1419
KWD030125J06757,LOCAL,LA,200,165,4300,125,K19,05/11/2025,1419
KWD030125J06762,LOCAL,LA,200,165,4300,125,K19,05/11/2025,1419
KWD030125J06776,OLD,LA,200,165,1379,71.32,K21,02/12/2025,455
KWD030125J06868,LOCAL,LA,200,170,4235,200,K22,24/09/2025,1440
KWD030125J06870,OLD,LA,200,165,2033,86.33,K21,02/12/2025,671
KWD030125J06957,OLD,LA,200,235,399,61,K36,04/12/2025,187.684
KWD030125J06968,LOCAL,LA,200,200,4180,200,S08,24/09/2025,1672
KWD030125J06970,OLD,LA,200,235,363,59,K36,04/12/2025,170.6
KWD030125J06982,LOCAL,LA,200,235,4302,200,K36,24/09/2025,2022
KWD030125J07126,LOCAL,LA,200,160,4300,105.67,P10,30/09/2025,1376
KWD030125J07413,OLD,LA,200,180,3072,105.64,I42,25/10/2025,1106
KWD030125J07582,LOCAL,LA,200,215,4302,139.21,R08,29/09/2025,1850
KWD030125J07593,LOCAL,LA,200,215,4300,200,O07,24/09/2025,1849
KWD030125J07598,LOCAL,LA,200,215,4300,202.03,K32,26/09/2025,1849
KWD030125J07602,LOCAL,LA,200,215,4302,202.09,K32,26/09/2025,1850
KWD030125J07607,LOCAL,LA,200,215,4302,210.38,K32,27/09/2025,1850
KWD030125J07613,LOCAL,LA,200,215,4151,198.51,K32,26/09/2025,1785
KWD030125J07616,OLD,LA,200,155,1268,63.02,K18,26/10/2025,393
KWD030125J07673,LOCAL,LA,200,215,4184,207.46,Y10,27/09/2025,1799
KWD030125J07687,LOCAL,LA,200,215,4300,139.17,R08,29/09/2025,1849
KWD030125J07697,LOCAL,LA,200,215,4207,137.66,R08,29/09/2025,1809
KWD030125J07757,OLD,LA,200,140,2946,104,K17,18/11/2025,824.92
KWD030125J07834,OLD,LA,200,140,4386,108.59,K17,04/12/2025,1228
KWD030125J07840,LOCAL,LA,200,140,4293,162.9,T06,30/09/2025,1202
KWD030125J07930,LOCAL,LA,200,245,4302,236.61,O06,30/09/2025,2108
KWD030125J07932,LOCAL,LA,200,245,4302,148.58,O06,30/09/2025,2108
KWD030125J09345,OLD,LA,150,160,1342,60.7,K33,04/12/2025,322
KWD030125J09486,LOCAL,LA,150,165,5701,125,I34,04/11/2025,1411
KWD030125J09492,LOCAL,LA,150,165,5386,125,I18,03/11/2025,1333
KWD030125J09646,LOCAL,LA,150,165,5693,125,J16,18/10/2025,1409
KWD030125J09665,LOCAL,LA,150,165,5701,125,J16,18/10/2025,1411
KWD030125J09670,LOCAL,LA,150,165,5701,125,J16,18/10/2025,1411
KWD030125J09716,LOCAL,LA,150,165,5701,125,I18,03/11/2025,1411
KWD030125J09721,LOCAL,LA,150,165,5701,125,I18,03/11/2025,1411
KWD030125J09915,LOCAL,LA,200,175,4300,116.4,K24,28/11/2025,1505
KWD030125J10224,LOCAL,LA,200,170,4300,123.78,K23,09/10/2025,1462
KWD030125J10387,LOCAL,LA,200,170,4300,122.52,K23,09/10/2025,1462
KWD030125J10389,OLD,LA,200,250,1508,78.8,K39,10/10/2025,754
KWD030125J10577,OLD,LA,200,210,1424,71.97,K31,31/10/2025,598
KWD030125J10814,OLD,LA,150,180,3219,95.07,I15,03/12/2025,869
KWD030125J10938,LOCAL,LA,200,150,4300,168.76,K17,09/10/2025,1290
KWD030125J11219,OLD,LA,150,140,3619,99.62,K20,17/11/2025,760
KWD030125J11232,LOCAL,LA,150,145,5701,125,I22,01/11/2025,1240
KWD030125J11247,OLD,LA,150,145,874,49.53,I27,03/12/2025,190
KWD030125J11295,LOCAL,LA,150,235,5186,109.5,I04,26/11/2025,1828
KWD030125J11364,LOCAL,LA,200,240,4196,125,K37,13/10/2025,2014
KWD030125J11428,LOCAL,LA,200,240,4300,115.5,K37,21/11/2025,2064
KWD030125J11497,LOCAL,LA,200,240,4300,115.5,K37,21/11/2025,2064
KWD030125J11500,LOCAL,LA,200,240,4300,115.5,K37,21/11/2025,2064
KWD030125J11961,OLD,LA,200,200,1805,89.8,K29,26/10/2025,722
KWD030125J12077,LOCAL,LA,200,155,4300,171.55,I32,09/10/2025,1333
KWD030125J12263,OLD,LA,200,190,3611,105.57,K27,09/11/2025,1372
KWD030125K00440,LOCAL,LA,125,245,6802,125,L03,27/10/2025,2083
KWD030125K00910,LOCAL,LA,125,215,6642,125,X01,25/10/2025,1785
KWD030125K01203,LOCAL,LA,125,205,6790,125,H22,23/10/2025,1740
KWD030125K01207,LOCAL,LA,125,205,6740,125,H22,23/10/2025,1727
KWD030125K01251,LOCAL,LA,125,215,6791,125,F19,25/10/2025,1825
KWD030125K01271,LOCAL,LA,125,215,6753,125,F19,25/10/2025,1815
KWD030125K01275,LOCAL,LA,125,215,6802,125,X01,25/10/2025,1828
KWD030125K01279,LOCAL,LA,125,215,6768,125,X01,25/10/2025,1819
KWD030125K01283,LOCAL,LA,125,215,6798,125,F19,25/10/2025,1827
KWD030125K01287,LOCAL,LA,125,215,6761,125,F19,25/10/2025,1817
KWD030125K01295,LOCAL,LA,125,215,6768,125,G16,23/10/2025,1819
KWD030125K01299,LOCAL,LA,125,215,6802,125,F19,25/10/2025,1828
KWD030125K01311,LOCAL,LA,125,215,6802,125,F19,25/10/2025,1828
KWD030125K01315,LOCAL,LA,125,215,6802,125,X01,25/10/2025,1828
KWD030125K01327,LOCAL,LA,125,215,6802,125,F19,25/10/2025,1828
KWD030125K01331,LOCAL,LA,125,215,6612,125,F19,25/10/2025,1777
KWD030125K01579,LOCAL,LA,125,215,6553,125,F19,25/10/2025,1761
KWD030125K01704,LOCAL,LA,125,235,6791,125,L03,25/10/2025,1995
KWD030125K01719,LOCAL,LA,125,235,6781,125,K08,27/10/2025,1992
KWD030125K01762,LOCAL,LA,125,170,6739,125,G07,27/10/2025,1432
KWD030125K01895,LOCAL,LA,125,240,6550,125,O14,07/11/2025,1965
KWD030125K01911,LOCAL,LA,125,240,6757,125,O14,07/11/2025,2027
KWD030125K01915,LOCAL,LA,125,240,6800,125,O14,07/11/2025,2040
KWD030125K01919,OLD,LA,125,240,2917,82.52,F17,09/11/2025,875
KWD030125K01992,LOCAL,LA,150,210,5698,125,I46,27/10/2025,1795
KWD030125K02000,LOCAL,LA,150,210,5702,125,I46,27/10/2025,1796
KWD030125K02003,LOCAL,LA,150,210,5641,125,I46,27/10/2025,1777
KWD030125K02004,LOCAL,LA,150,210,5632,125,I46,27/10/2025,1774
KWD030125K02012,LOCAL,LA,150,210,5702,125,I46,27/10/2025,1796
KWD030125K02013,LOCAL,LA,150,210,5702,125,I46,27/10/2025,1796
KWD030125K02019,LOCAL,LA,150,210,5702,125,I46,27/10/2025,1796
KWD030125K02021,OLD,LA,150,210,1781,70,I30,04/12/2025,560.949
KWD030125K02024,LOCAL,LA,150,210,5702,125,I46,27/10/2025,1796
KWD030125K02055,LOCAL,LA,150,210,5702,125,K06,27/10/2025,1796
KWD030125K02059,OLD,LA,150,210,3702,100.9,I30,02/12/2025,1166
KWD030125K02063,LOCAL,LA,150,210,5686,125,K06,27/10/2025,1791
KWD030125K02073,LOCAL,LA,150,210,5702,125,K06,27/10/2025,1796
KWD030125K02795,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K02803,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K02811,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K02819,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K02840,LOCAL,LA,200,215,4300,125,K32,10/11/2025,1849
KWD030125K02851,LOCAL,LA,200,215,4235,118.66,I33,29/10/2025,1821
KWD030125K02868,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02879,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02880,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K02883,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02899,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02900,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K02903,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02920,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K02935,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02940,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02943,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02944,LOCAL,LA,200,215,4300,125,K33,30/10/2025,1849
KWD030125K02947,LOCAL,LA,200,215,4165,125,K33,30/10/2025,1791
KWD030125K02951,LOCAL,LA,200,215,4253,125,K33,30/10/2025,1829
KWD030125K02955,LOCAL,LA,200,215,4300,119.57,I33,29/10/2025,1849
KWD030125K03151,OLD,LA,150,225,1822,64.74,H18,05/12/2025,615
KWD030125K03160,OLD,LA,150,225,1772,63.86,H18,05/12/2025,598
KWD030125K03163,LOCAL,LA,150,225,5701,121.97,F24,30/10/2025,1924
KWD030125K03207,OLD,LA,150,225,2415,81.39,H18,07/11/2025,815
KWD030125K03232,LOCAL,LA,150,240,5569,125,J17,01/11/2025,2005
KWD030125K03675,OLD,LA,150,185,2724,95.5,K35,07/11/2025,756
KWD030125K03744,OLD,LA,150,250,2736,86.62,J03,20/11/2025,1026
KWD030125K03884,OLD,LA,150,200,1980,73.71,K36,26/11/2025,594
KWD030125K03888,OLD,LA,150,200,1210,57.65,K36,25/11/2025,363
KWD030125K04097,OLD,LA,150,235,967,51.57,F18,10/11/2025,341
KWD030125K04253,LOCAL,LA,125,140,6800,125,K01,06/11/2025,1190
KWD030125K05268,LOCAL,LA,200,190,4295,114.5,K27,23/11/2025,1632
KWD030125K05269,LOCAL,LA,200,190,4300,114.5,K27,23/11/2025,1634
KWD030125K05500,LOCAL,LA,125,170,6800,125,G07,06/11/2025,1445
KWD030125K05504,LOCAL,LA,125,170,6800,125,G07,06/11/2025,1445
KWD030125K05506,OLD,LA,125,170,1375,57,K22,19/11/2025,292.178
KWD030125K05507,OLD,LA,125,175,2633,78.21,H04,27/11/2025,576
KWD030125K05511,LOCAL,LA,125,170,6800,125,G07,06/11/2025,1445
KWD030125K05519,LOCAL,LA,125,170,6659,125,G07,06/11/2025,1415
KWD030125K05521,LOCAL,LA,125,170,6659,125,G07,06/11/2025,1415
KWD030125K05545,OLD,LA,125,180,3044,84,L16,04/12/2025,684.846
KWD030125L00017,LOCAL,LA,125,215,6802,125,I35,08/11/2025,1828
KWD030125L00018,LOCAL,LA,125,215,6802,125,I35,08/11/2025,1828
KWD030125L00021,LOCAL,LA,125,215,6802,125,I35,08/11/2025,1828
KWD030125L00022,OLD,LA,125,215,2177,71.25,Y01,04/12/2025,585
KWD030125L00029,LOCAL,LA,125,215,6802,125,I35,08/11/2025,1828
KWD030125L00033,LOCAL,LA,125,215,6802,125,I35,08/11/2025,1828
KWD030125L00112,OLD,LA,125,215,856,45.43,Y01,04/12/2025,230
KWD030125L00136,OLD,LA,125,215,2646,78.52,Y01,29/11/2025,711
KWD030125L00329,OLD,LA,125,180,1933,67.25,L16,03/12/2025,435
KWD030125L00436,LOCAL,LA,125,200,6800,115,G13,18/11/2025,1700
KWD030125L00439,LOCAL,LA,125,200,6800,115,G13,18/11/2025,1700
KWD030125L00446,OLD,LA,125,200,3084,77.84,R07,22/11/2025,771
KWD030125L00453,LOCAL,LA,125,240,6800,125,F17,09/11/2025,2040
KWD030125L00514,LOCAL,LA,125,175,6802,125,L06,07/11/2025,1488
KWD030125L00587,OLD,LA,125,175,2633,78.21,H04,27/11/2025,576
KWD030125L00593,LOCAL,LA,125,175,6802,125,L06,07/11/2025,1488
KWD030125L00608,LOCAL,LA,125,245,6802,125,H20,16/11/2025,2083
KWD030125L00609,LOCAL,LA,125,245,6802,125,H20,16/11/2025,2083
KWD030125L00610,LOCAL,LA,125,245,6802,125,H20,16/11/2025,2083
KWD030125L00612,LOCAL,LA,125,245,6792,125,H20,16/11/2025,2080
KWD030125L00613,LOCAL,LA,125,245,6779,125,H20,16/11/2025,2076
KWD030125L00614,LOCAL,LA,125,245,6782,125,H20,16/11/2025,2077
KWD030125L00616,LOCAL,LA,125,245,6802,125,H20,16/11/2025,2083
KWD030125L00617,LOCAL,LA,125,245,6802,125,H20,16/11/2025,2083
KWD030125L00618,LOCAL,LA,125,245,6802,125,F20,17/11/2025,2083
KWD030125L00620,LOCAL,LA,125,245,6802,125,F20,17/11/2025,2083
KWD030125L00621,LOCAL,LA,125,245,6798,125,F20,17/11/2025,2082
KWD030125L00622,LOCAL,LA,125,245,6802,125,H20,16/11/2025,2083
KWD030125L00624,LOCAL,LA,125,245,6802,125,F20,17/11/2025,2083
KWD030125L00625,LOCAL,LA,125,245,6802,125,F20,17/11/2025,2083
KWD030125L00630,LOCAL,LA,125,245,6792,125,F20,17/11/2025,2080
KWD030125L00706,OLD,LA,125,205,3099,84.73,F17,18/11/2025,794
KWD030125L00980,LOCAL,LA,150,240,5700,125,H09,16/11/2025,2052
KWD030125L00992,LOCAL,LA,150,240,5700,125,H09,16/11/2025,2052
KWD030125L00996,LOCAL,LA,150,240,5600,125,H09,16/11/2025,2016
KWD030125L01033,LOCAL,LA,150,180,5615,125,I15,11/11/2025,1516
KWD030125L01118,LOCAL,LA,150,180,5600,125,I15,11/11/2025,1512
KWD030125L01135,LOCAL,LA,150,240,5700,125,H09,16/11/2025,2052
KWD030125L01140,LOCAL,LA,150,240,5700,125,H09,16/11/2025,2052
KWD030125L01143,LOCAL,LA,150,240,5700,125,H09,16/11/2025,2052
KWD030125L01144,LOCAL,LA,150,240,5700,125,H09,16/11/2025,2052
KWD030125L01152,LOCAL,LA,150,240,5700,125,H09,16/11/2025,2052
KWD030125L01348,OLD,LA,150,205,3708,101,H18,17/11/2025,1140.063
KWD030125L01351,LOCAL,LA,150,205,5701,115.5,I38,19/11/2025,1753
KWD030125L01352,OLD,LA,150,205,3714,101.08,H18,04/12/2025,1142
KWD030125L01422,OLD,LA,150,225,3920,103.82,H18,14/11/2025,1323
KWD030125L01510,LOCAL,LA,150,235,5640,125,K34,15/11/2025,1988
KWD030125L01526,LOCAL,LA,150,235,5699,125,K34,15/11/2025,2009
KWD030125L01538,LOCAL,LA,150,235,5699,125,K34,15/11/2025,2009
KWD030125L01546,LOCAL,LA,150,235,5696,125,K34,15/11/2025,2008
KWD030125L01550,LOCAL,LA,150,235,5699,125,K34,15/11/2025,2009
KWD030125L01554,LOCAL,LA,150,235,5699,125,K34,15/11/2025,2009
KWD030125L01558,LOCAL,LA,150,235,5699,125,K34,15/11/2025,2009
KWD030125L01562,LOCAL,LA,150,235,5614,125,K34,15/11/2025,1979
KWD030125L01797,OLD,LA,150,230,1417,63,H18,15/11/2025,489.021
KWD030125L01814,LOCAL,LA,150,245,5638,115.5,I02,21/11/2025,2072
KWD030125L01817,LOCAL,LA,150,245,5673,116,I02,21/11/2025,2085
KWD030125L01818,LOCAL,LA,150,245,5687,116,I02,21/11/2025,2090
KWD030125L01825,LOCAL,LA,150,245,5701,116,I02,23/11/2025,2095
KWD030125L01826,LOCAL,LA,150,245,5701,125,I02,14/11/2025,2095
KWD030125L01830,LOCAL,LA,150,245,5701,116,J08,26/11/2025,2095
KWD030125L01832,OLD,LA,150,190,1519,60.31,H04,02/12/2025,433
KWD030125L01841,LOCAL,LA,150,245,5701,125,I02,14/11/2025,2095
KWD030125L01842,LOCAL,LA,150,245,5701,116.6,I02,23/11/2025,2095
KWD030125L01846,LOCAL,LA,150,245,5480,114,I02,21/11/2025,2014
KWD030125L02169,LOCAL,LA,150,185,5701,125,H11,16/11/2025,1582
KWD030125L02547,LOCAL,LA,150,175,5699,125,I32,17/11/2025,1496
KWD030125L02552,LOCAL,LA,150,175,5699,125,I32,17/11/2025,1496
KWD030125L02574,OLD,LA,150,230,1397,63.92,H18,25/11/2025,482
KWD030125L02624,LOCAL,LA,150,215,5699,115.5,K26,22/11/2025,1838
KWD030125L02807,LOCAL,LA,200,210,4302,114,K31,23/11/2025,1807
KWD030125L02808,LOCAL,LA,200,210,4240,114,K31,23/11/2025,1781
KWD030125L02811,LOCAL,LA,200,210,4252,114,K31,23/11/2025,1786
KWD030125L02815,LOCAL,LA,200,210,4302,114,K31,23/11/2025,1807
KWD030125L02816,LOCAL,LA,200,210,4302,114,K31,23/11/2025,1807
KWD030125L02819,LOCAL,LA,200,210,4302,114,K31,23/11/2025,1807
KWD030125L02822,LOCAL,LA,200,210,4302,114,K31,23/11/2025,1807
KWD030125L02825,OLD,LA,200,210,983,56,K31,04/12/2025,412.817
KWD030125L02827,LOCAL,LA,200,210,4300,115.5,K31,26/11/2025,1806
KWD030125L02911,LOCAL,LA,200,250,4300,115,K39,19/11/2025,2150
KWD030125L02918,LOCAL,LA,200,230,4302,114.1,K35,20/11/2025,1979
KWD030125L02929,LOCAL,LA,200,230,4300,115,K35,20/11/2025,1978
KWD030125L02931,LOCAL,LA,200,250,4300,115,K39,19/11/2025,2150
KWD030125L02953,LOCAL,LA,200,230,4302,115,K35,22/11/2025,1979
KWD030125L0313,LOCAL,LA,200,180,4300,126.48,I42,23/11/2025,1548
KWD030125L03260,LOCAL,LA,200,190,4300,113.5,K27,23/11/2025,1634
KWD030125L03275,LOCAL,LA,200,190,4300,114.5,K27,24/11/2025,1634
KWD030125L03280,LOCAL,LA,200,190,4200,113.3,K27,24/11/2025,1596
KWD030125L03284,LOCAL,LA,200,190,4300,114.5,K27,24/11/2025,1634
KWD030125L03383,OLD,LA,200,245,1924,77,O02,05/12/2025,942.896
KWD030125L03384,OLD,LA,200,185,2371,85.33,K26,20/11/2025,877.429
KWD030125L03399,OLD,LA,200,245,1214,61.24,O02,28/11/2025,595
KWD030125L03415,LOCAL,LA,200,245,4302,114,K38,21/11/2025,2108
KWD030125L03478,LOCAL,LA,200,200,4170,112,K29,25/11/2025,1668
KWD030125L03488,LOCAL,LA,200,200,4303,114,K29,25/11/2025,1721
KWD030125L03493,LOCAL,LA,200,200,4303,114,K29,25/11/2025,1721
KWD030125L03568,LOCAL,LA,200,200,4300,114,K29,25/11/2025,1720
KWD030125L03590,LOCAL,LA,200,200,4300,114,K29,25/11/2025,1720
KWD030125L03592,LOCAL,LA,200,250,4300,114,I37,20/11/2025,2150
KWD030125L03598,LOCAL,LA,200,200,4303,114,K29,26/11/2025,1721
KWD030125L03606,LOCAL,LA,200,200,4303,114,K29,26/11/2025,1721
KWD030125L03610,LOCAL,LA,200,200,4303,114,K29,26/11/2025,1721
KWD030125L03613,LOCAL,LA,200,190,4303,114,K27,23/11/2025,1635
KWD030125L03615,LOCAL,LA,200,200,4303,114,K29,26/11/2025,1721
KWD030125L03618,LOCAL,LA,200,200,4153,111.8,K29,26/11/2025,1661
KWD030125L03621,LOCAL,LA,200,190,4300,113.5,L04,25/11/2025,1634
KWD030125L03637,LOCAL,LA,200,190,4303,113.5,L04,25/11/2025,1635
KWD030125L03639,LOCAL,LA,200,200,4303,113.5,K29,23/11/2025,1721
KWD030125L03640,LOCAL,LA,200,250,4302,113.5,I37,20/11/2025,2151
KWD030125L03643,LOCAL,LA,200,200,4303,113.5,K29,23/11/2025,1721
KWD030125L03649,LOCAL,LA,200,190,4303,113.5,K27,24/11/2025,1635
KWD030125L03650,LOCAL,LA,200,200,4303,113.5,K29,23/11/2025,1721
KWD030125L03653,LOCAL,LA,200,190,4300,113.5,L04,25/11/2025,1634
KWD030125L03655,LOCAL,LA,200,200,4300,113.5,K29,23/11/2025,1720
KWD030125L03657,LOCAL,LA,200,190,4150,112,K27,23/11/2025,1577
KWD030125L03661,LOCAL,LA,200,190,4300,113.5,L04,25/11/2025,1634
KWD030125L03662,LOCAL,LA,200,200,4300,113.5,K29,23/11/2025,1720
KWD030125L03665,LOCAL,LA,200,190,4303,113.5,L04,25/11/2025,1635
KWD030125L03669,LOCAL,LA,200,190,4303,113.5,L04,25/11/2025,1635
KWD030125L03671,LOCAL,LA,200,200,4303,113.5,K29,25/11/2025,1721
KWD030125L03672,OLD,LA,200,250,3676,105,K39,05/12/2025,1838.159
KWD030125L03676,LOCAL,LA,200,250,4302,113.5,I37,20/11/2025,2151
KWD030125L03681,LOCAL,LA,200,190,4300,115.5,L04,25/11/2025,1634
KWD030125L03683,LOCAL,LA,200,200,4300,115.5,K29,25/11/2025,1720
KWD030125L03691,LOCAL,LA,200,200,4303,113.5,K29,26/11/2025,1721
KWD030125L03697,LOCAL,LA,200,190,4174,113.5,L04,25/11/2025,1586
KWD030125L03703,OLD,LA,200,200,3290,101.16,K29,27/11/2025,1316
KWD030125L03732,LOCAL,LA,200,215,4300,125,Y10,17/11/2025,1849
KWD030125L03798,LOCAL,LA,200,250,4900,122,K39,19/11/2025,2450
KWD030125L03958,LOCAL,LA,125,210,6800,115.6,G15,27/11/2025,1785
KWD030125L04253,LOCAL,LA,125,190,6800,116,K25,18/11/2025,1615
KWD030125L04257,LOCAL,LA,125,190,6792,116,K25,18/11/2025,1613
KWD030125L04262,LOCAL,LA,125,190,6800,116,K25,18/11/2025,1615
KWD030125L04263,LOCAL,LA,125,190,6800,116,K25,18/11/2025,1615
KWD030125L04267,LOCAL,LA,125,190,6800,116,K25,18/11/2025,1615
KWD030125L04273,LOCAL,LA,125,190,6800,116,K25,18/11/2025,1615
KWD030125L04283,LOCAL,LA,125,190,6800,116,K25,18/11/2025,1615
KWD030125L04286,LOCAL,LA,125,190,6745,115.5,K25,18/11/2025,1602
KWD030125L04349,LOCAL,LA,125,225,6784,116,H18,19/11/2025,1908
KWD030125L04355,OLD,LA,125,225,2292,68,R07,04/12/2025,644.564
KWD030125L04386,LOCAL,LA,125,235,6791,116.3,G20,25/11/2025,1995
KWD030125L04393,LOCAL,LA,125,235,6802,116.4,G20,27/11/2025,1998
KWD030125L04577,LOCAL,LA,125,225,6802,116.2,H18,19/11/2025,1913
KWD030125L04589,LOCAL,LA,125,225,6802,116,H18,19/11/2025,1913
KWD030125L04592,LOCAL,LA,125,205,6802,116,H21,24/11/2025,1743
KWD030125L04593,OLD,LA,125,225,3737,86.28,R07,23/11/2025,1051
KWD030125L04814,LOCAL,LA,125,235,6778,115.5,G20,27/11/2025,1991
KWD030125L04815,OLD,LA,125,235,3920,88,G20,04/12/2025,1151.563
KWD030125L04816,LOCAL,LA,125,235,6802,115.5,G20,25/11/2025,1998
KWD030125L04818,OLD,LA,125,235,5049,100,G20,03/12/2025,1483.009
KWD030125L04819,LOCAL,LA,125,235,6771,115.5,G20,27/11/2025,1989
KWD030125L04822,LOCAL,LA,125,235,6802,116,G20,27/11/2025,1998
KWD030125L04942,LOCAL,LA,125,190,6632,114,H19,28/11/2025,1575
KWD030125L04950,LOCAL,LA,125,190,6501,113.5,G11,28/11/2025,1544
KWD030125L04995,LOCAL,LA,125,200,7080,117.2,G13,29/11/2025,1770
KWD030125L05008,LOCAL,LA,125,200,6784,115.5,G13,29/11/2025,1696
KWD030125L05011,LOCAL,LA,125,200,6792,115.5,G13,29/11/2025,1698
KWD030125L05012,LOCAL,LA,125,200,6796,115.5,G13,27/11/2025,1699
KWD030125L05019,OLD,LA,125,200,3151,79,R07,03/12/2025,787.63
KWD030125L05160,LOCAL,LA,125,195,6786,116,G12,28/11/2025,1654
KWD030125L05167,LOCAL,LA,125,190,6800,116,G11,28/11/2025,1615
KWD030125L05171,LOCAL,LA,125,190,6691,116,H12,29/11/2025,1589
KWD030125L05175,OLD,LA,125,190,5141,101,G11,04/12/2025,1221.043
KWD030125L05177,LOCAL,LA,125,195,6790,116,G12,28/11/2025,1655
KWD030125L05179,LOCAL,LA,125,190,6800,116,H12,29/11/2025,1615
KWD030125L05189,LOCAL,LA,125,190,6762,116,H12,29/11/2025,1606
KWD030125L05194,LOCAL,LA,125,190,6792,115.5,H19,28/11/2025,1613
KWD030125L05199,LOCAL,LA,125,190,6737,115.5,H12,29/11/2025,1600
KWD030125L05204,LOCAL,LA,125,190,6796,115.5,G11,28/11/2025,1614
KWD030125L05611,LOCAL,LA,125,190,6674,113.5,G11,28/11/2025,1585
KWD030125L05612,LOCAL,LA,125,190,6644,113.5,H12,29/11/2025,1578
KWD030125L05616,LOCAL,LA,125,190,6829,115.5,I44,27/11/2025,1622
KWD030125L05619,LOCAL,LA,125,190,6800,115.5,I44,27/11/2025,1615
KWD030125L05620,LOCAL,LA,125,190,6800,115.5,I44,27/11/2025,1615
KWD030125L05621,LOCAL,LA,125,210,6800,115.5,G15,27/11/2025,1785
KWD030125L05623,LOCAL,LA,125,190,6800,115.5,I44,27/11/2025,1615
KWD030125L05624,LOCAL,LA,125,190,6800,115.5,H19,28/11/2025,1615
